Review Text,Rating,Sentiment
Sobrang ganda ng cleanser! will buy again,5,POSITIVE
Hindi ako sure sa tablet. it works,3,NEUTRAL
Sayang pera sa book! not as described,1,NEGATIVE
Ang tibay ng eyeshadow! exceeded expectations,5,POSITIVE
Average ang purchase. no issues so far,3,NEUTRAL
Sobrang liit ng jacket! total disaster,1,NEGATIVE
Sobrang ganda ng mirror! impressive,4,POSITIVE
Basta basta lang ang headphones. could be better,3,NEUTRAL
Fake yata ang mirror! defective item,2,NEGATIVE
Grabe ang ganda ng shorts! top quality,5,POSITIVE
Hindi ako sure sa item. could be better,3,NEUTRAL
Hindi kumpleto ang shampoo! wrong item sent,2,NEGATIVE
Masaya ako sa moisturizer! love it so much,5,POSITIVE
Okay lang naman ang perfume. neither good nor bad,3,NEUTRAL
Bulok ang makeup! never again,2,NEGATIVE
Satisfied ako sa monitor! 5 stars,5,POSITIVE
Sakto lang ang shampoo. it's alright,3,NEUTRAL
Mabilis nasira ang cap! missing parts,1,NEGATIVE
Satisfied ako sa camera! exceeded expectations,5,POSITIVE
Sakto lang ang product. nothing extraordinary,3,NEUTRAL
Hindi kumpleto ang lotion! very disappointed,2,NEGATIVE
Grabe ang ganda ng shorts! very happy,4,POSITIVE
Okay lang naman ang lipstick. moderate satisfaction,3,NEUTRAL
Mali ang size ng moisturizer! waste of money,1,NEGATIVE
Maganda ang design ng eyeshadow! top quality,4,POSITIVE
Medyo okay ang comb. acceptable quality,3,NEUTRAL
Mabilis nasira ang sandals! cheaply made,2,NEGATIVE
Swabe ng quality ng order! exactly as described,5,POSITIVE
Hindi masama ang scrub. moderate satisfaction,3,NEUTRAL
Sayang pera sa bag! damaged on arrival,2,NEGATIVE
Ang galing talaga ng tablet! perfect quality,5,POSITIVE
Hindi ko maintindihan ang jacket pero does the job,3,NEUTRAL
Sobrang pangit ng monitor! poor quality,2,NEGATIVE
Ang tibay ng foundation! impressive,5,POSITIVE
Normal lang ang headphones. passable,3,NEUTRAL
Sobrang pangit ng trimmer! very disappointed,1,NEGATIVE
Wow! Ang ganda ng headphones! highly recommended,5,POSITIVE
Pwede pang pagtyagaan ang comb. nothing extraordinary,3,NEUTRAL
Fake yata ang powder! missing parts,1,NEGATIVE
Maganda ang design ng laptop! seller is great,5,POSITIVE
Ayos lang ang lotion. fair enough,3,NEUTRAL
Sobrang pangit ng perfume! slow delivery,2,NEGATIVE
Satisfied ako sa speaker! seller is great,5,POSITIVE
Hindi ko maintindihan ang monitor pero fair enough,3,NEUTRAL
Nagsisisi ako sa pagbili ng phone case! not recommended,1,NEGATIVE
Ang tibay ng trimmer! fast shipping,4,POSITIVE
Pwede na ang sunscreen. as expected,3,NEUTRAL
Sobrang liit ng cleanser! poor quality,2,NEGATIVE
Satisfied ako sa jacket! very satisfied customer,5,POSITIVE
Sakto lang ang cap. nothing extraordinary,3,NEUTRAL
Sobrang tagal ng delivery ng cleanser! slow delivery,1,NEGATIVE
"Sobrang laki ng cleanser, exceeded expectations",4,POSITIVE
Hindi ako sure sa shampoo. okay for the price,3,NEUTRAL
Nagsisisi ako sa pagbili ng necklace! not as described,1,NEGATIVE
Ang ganda ng kulay ng earrings! amazing service,5,POSITIVE
Ayos lang ang toy. it's fine,3,NEUTRAL
Sobrang tagal ng delivery ng cleanser! total disaster,1,NEGATIVE
Sobrang bilis ng delivery ng bracelet! very satisfied customer,4,POSITIVE
Katamtaman lang ang quality ng wallet. tolerable,3,NEUTRAL
Hindi worth it ang soap! damaged on arrival,1,NEGATIVE
Wow! Ang ganda ng earrings! seller is great,5,POSITIVE
Standard lang ang camera. as expected,3,NEUTRAL
Hindi maganda ang lipstick! not recommended,1,NEGATIVE
Ang gaan ng sunscreen! perfect quality,5,POSITIVE
Normal lang ang shampoo. meets basic needs,3,NEUTRAL
Sobrang pangit ng order! regret buying,1,NEGATIVE
Masaya ako sa scrub! amazing service,5,POSITIVE
So-so lang ang item. it's fine,3,NEUTRAL
Sobrang pangit ng necklace! total disaster,1,NEGATIVE
"Ang husay ng brush, best purchase",5,POSITIVE
Katamtaman lang ang quality ng lipstick. tolerable,3,NEUTRAL
Sobrang tagal ng delivery ng wallet! regret buying,2,NEGATIVE
Satisfied ako sa earrings! best purchase,5,POSITIVE
Hindi ko maintindihan ang scrub pero tolerable,3,NEUTRAL
Nakakadismaya ang package! wrong item sent,1,NEGATIVE
Sobrang ayos ng headphones! perfect quality,5,POSITIVE
Sakto lang ang soap. passable,3,NEUTRAL
Sobrang tagal ng delivery ng perfume! slow delivery,1,NEGATIVE
Ang tibay ng watch! seller is great,5,POSITIVE
So-so lang ang jacket. decent enough,3,NEUTRAL
Fake yata ang bracelet! regret buying,2,NEGATIVE
Satisfied ako sa bracelet! 5 stars,5,POSITIVE
Medyo okay ang shorts. no complaints,3,NEUTRAL
Hindi kumpleto ang mirror! never again,1,NEGATIVE
Ang galing talaga ng toy! love it so much,5,POSITIVE
Basta basta lang ang mask. passable,3,NEUTRAL
Sobrang tagal ng delivery ng scissors! worst purchase,2,NEGATIVE
Grabe ang ganda ng cleanser! very happy,5,POSITIVE
Okay lang naman ang perfume. nothing extraordinary,3,NEUTRAL
Hindi worth it ang makeup! regret buying,1,NEGATIVE
Wow! Ang ganda ng necklace! very satisfied customer,5,POSITIVE
Sakto lang ang earrings. standard item,3,NEUTRAL
Sobrang pangit ng shoes! poor quality,1,NEGATIVE
Sobrang worth it ng keyboard! very happy,5,POSITIVE
Standard lang ang belt. it's fine,3,NEUTRAL
Mabilis nasira ang jacket! worst purchase,1,NEGATIVE
"Sobrang laki ng mask, top quality",5,POSITIVE
Standard lang ang comb. neither good nor bad,3,NEUTRAL
Hindi maganda ang mirror! false advertising,2,NEGATIVE
Ang tibay ng charger! fast shipping,4,POSITIVE
Hindi masama ang order. it works,3,NEUTRAL
Napakahina ng powerbank! missing parts,2,NEGATIVE
Sulit na sulit ang purchase! top quality,5,POSITIVE
Hindi gaanong special ang eyeshadow. fair enough,3,NEUTRAL
Sayang pera sa pants! missing parts,2,NEGATIVE
Hindi ako nagsisisi sa pagbili ng eyeshadow! perfect quality,5,POSITIVE
Average ang shorts. nothing extraordinary,3,NEUTRAL
Sobrang tagal ng delivery ng belt! don't buy,2,NEGATIVE
Ang galing talaga ng item! exceeded expectations,4,POSITIVE
Pwede na ang headphones. decent enough,3,NEUTRAL
Nakakadismaya ang tablet! broke immediately,1,NEGATIVE
Sobrang ganda ng powder! 5 stars,4,POSITIVE
Basta basta lang ang lipstick. it works,3,NEUTRAL
Sobrang tagal ng delivery ng lipstick! seller didn't respond,1,NEGATIVE
Maganda ang design ng comb! exactly as described,4,POSITIVE
Ayos lang ang tablet. it works,3,NEUTRAL
Sobrang tagal ng delivery ng book! regret buying,1,NEGATIVE
Ang gaan ng sunscreen! very satisfied customer,5,POSITIVE
Hindi ako sure sa blush. passable,3,NEUTRAL
Basura ang package! never again,2,NEGATIVE
Swabe ng quality ng keyboard! love it so much,4,POSITIVE
Hindi gaanong special ang charger. no complaints,3,NEUTRAL
Hindi kumpleto ang perfume! broke immediately,1,NEGATIVE
Grabe ang ganda ng dress! better than expected,4,POSITIVE
Pwede na ang jacket. tolerable,3,NEUTRAL
Basura ang eyeshadow! waste of money,2,NEGATIVE
Sulit na sulit ang product! top quality,5,POSITIVE
Normal lang ang charger. okay for the price,3,NEUTRAL
Nakakadismaya ang serum! total disaster,1,NEGATIVE
Swabe ng quality ng product! definitely worth it,5,POSITIVE
Ayos lang ang soap. average experience,3,NEUTRAL
Nagsisisi ako sa pagbili ng slippers! total disaster,2,NEGATIVE
Ang tibay ng shoes! exactly as described,5,POSITIVE
So-so lang ang bag. neither good nor bad,3,NEUTRAL
Mabilis nasira ang cap! never again,1,NEGATIVE
Ang galing talaga ng blush! exactly as described,5,POSITIVE
Pwede pang pagtyagaan ang perfume. fair enough,3,NEUTRAL
Sayang pera sa scrub! defective item,1,NEGATIVE
Wow! Ang ganda ng watch! very happy,5,POSITIVE
Standard lang ang monitor. average experience,3,NEUTRAL
Hindi kumpleto ang keyboard! don't buy,2,NEGATIVE
Sobrang ganda ng jacket! fast shipping,4,POSITIVE
Medyo okay ang headphones. average experience,3,NEUTRAL
Sayang pera sa book! awful experience,2,NEGATIVE
Wow! Ang ganda ng scrub! impressive,5,POSITIVE
Normal lang ang headphones. moderate satisfaction,3,NEUTRAL
Basura ang laptop! regret buying,1,NEGATIVE
Satisfied ako sa headphones! best purchase,5,POSITIVE
Katamtaman lang ang quality ng bracelet. okay for the price,3,NEUTRAL
Hindi worth it ang serum! wrong item sent,2,NEGATIVE
Sobrang worth it ng watch! love it so much,5,POSITIVE
Sakto lang ang purchase. nothing extraordinary,3,NEUTRAL
Sobrang pangit ng brush! damaged on arrival,1,NEGATIVE
"Napakaganda ng shorts, very satisfied customer",5,POSITIVE
Sapat na ang cap. decent enough,3,NEUTRAL
Basura ang scissors! very disappointed,2,NEGATIVE
Hindi ako nagsisisi sa pagbili ng moisturizer! highly recommended,5,POSITIVE
So-so lang ang toner. moderate satisfaction,3,NEUTRAL
Palpak ang charger! regret buying,1,NEGATIVE
"Sobrang laki ng product, very happy",5,POSITIVE
Medyo okay ang dress. as expected,3,NEUTRAL
Sobrang liit ng serum! damaged on arrival,2,NEGATIVE
Grabe ang ganda ng lotion! 5 stars,5,POSITIVE
Medyo okay ang shoes. meets basic needs,3,NEUTRAL
Hindi worth it ang scissors! seller didn't respond,1,NEGATIVE
Ang galing talaga ng laptop! seller is great,5,POSITIVE
Katamtaman lang ang quality ng blush. it works,3,NEUTRAL
Hindi umabot sa expectations ang tablet! worst purchase,1,NEGATIVE
"Sobrang laki ng scrub, highly recommended",5,POSITIVE
Normal lang ang blush. moderate satisfaction,3,NEUTRAL
Hindi kumpleto ang perfume! cheaply made,2,NEGATIVE
Masaya ako sa mouse! highly recommended,4,POSITIVE
Medyo okay ang moisturizer. no issues so far,3,NEUTRAL
Hindi kumpleto ang necklace! regret buying,1,NEGATIVE
Ang galing talaga ng item! seller is great,5,POSITIVE
Basta basta lang ang powerbank. acceptable quality,3,NEUTRAL
Hindi ko inexpect na ganito ang soap! defective item,2,NEGATIVE
Sulit na sulit ang shampoo! no regrets,4,POSITIVE
Hindi masama ang blush. it's fine,3,NEUTRAL
Fake yata ang watch! damaged on arrival,1,NEGATIVE
Hindi ako nagsisisi sa pagbili ng order! fast shipping,4,POSITIVE
Hindi gaanong special ang speaker. it's alright,3,NEUTRAL
Basura ang makeup! never again,1,NEGATIVE
Sobrang worth it ng necklace! better than expected,5,POSITIVE
Sapat na ang speaker. passable,3,NEUTRAL
Basura ang soap! missing parts,2,NEGATIVE
Grabe ang ganda ng blush! will buy again,5,POSITIVE
May konting problema ang cleanser pero as expected,3,NEUTRAL
Fake yata ang makeup! slow delivery,1,NEGATIVE
Ang ganda ng kulay ng tablet! 5 stars,5,POSITIVE
Pwede na ang mask. it's alright,3,NEUTRAL
Mabilis nasira ang camera! never again,2,NEGATIVE
"Napakaganda ng sandals, no regrets",5,POSITIVE
Hindi ko maintindihan ang keyboard pero could be better,3,NEUTRAL
Nagsisisi ako sa pagbili ng trimmer! damaged on arrival,1,NEGATIVE
Grabe ang ganda ng wallet! fast shipping,4,POSITIVE
Katamtaman lang ang quality ng necklace. standard item,3,NEUTRAL
Napakahina ng mouse! damaged on arrival,1,NEGATIVE
Satisfied ako sa sandals! 5 stars,5,POSITIVE
Sapat na ang belt. it's alright,3,NEUTRAL
Sobrang tagal ng delivery ng sunscreen! waste of money,2,NEGATIVE
"Napakaganda ng powder, seller is great",5,POSITIVE
May konting problema ang product pero fair enough,3,NEUTRAL
Sayang pera sa soap! total disaster,2,NEGATIVE
Wow! Ang ganda ng toner! 5 stars,5,POSITIVE
Normal lang ang shoes. moderate satisfaction,3,NEUTRAL
Sobrang tagal ng delivery ng bag! not as described,1,NEGATIVE
"Sobrang laki ng cap, no regrets",5,POSITIVE
Hindi masama ang moisturizer. does the job,3,NEUTRAL
Sobrang pangit ng scrub! cheaply made,2,NEGATIVE
"Napakaganda ng package, exceeded expectations",5,POSITIVE
Basta basta lang ang order. as expected,3,NEUTRAL
Sobrang tagal ng delivery ng makeup! false advertising,1,NEGATIVE
Sobrang bilis ng delivery ng scissors! better than expected,5,POSITIVE
Sapat na ang sandals. could be better,3,NEUTRAL
Fake yata ang moisturizer! poor quality,2,NEGATIVE
Ang tibay ng delivery! impressive,4,POSITIVE
Sapat na ang brush. it's alright,3,NEUTRAL
Napakahina ng tablet! worst purchase,2,NEGATIVE
Sulit na sulit ang keyboard! will buy again,5,POSITIVE
Ayos lang ang powder. decent enough,3,NEUTRAL
Nagsisisi ako sa pagbili ng slippers! regret buying,1,NEGATIVE
Sobrang ayos ng product! no regrets,5,POSITIVE
Pwede na ang pants. decent enough,3,NEUTRAL
Palpak ang jacket! waste of money,2,NEGATIVE
Ang gaan ng brush! seller is great,5,POSITIVE
Sakto lang ang eyeshadow. passable,3,NEUTRAL
Basura ang camera! damaged on arrival,2,NEGATIVE
"Ang husay ng jacket, good value for money",5,POSITIVE
Sapat na ang charger. as expected,3,NEUTRAL
Sobrang pangit ng headphones! seller didn't respond,2,NEGATIVE
Ang galing talaga ng camera! amazing service,5,POSITIVE
Hindi ako sure sa toy. standard item,3,NEUTRAL
Nakakadismaya ang keyboard! not recommended,2,NEGATIVE
Ang tibay ng phone case! no regrets,4,POSITIVE
Hindi ako sure sa shampoo. does the job,3,NEUTRAL
Hindi umabot sa expectations ang camera! very disappointed,1,NEGATIVE
Hindi ako nagsisisi sa pagbili ng tablet! seller is great,5,POSITIVE
Sakto lang ang watch. decent enough,3,NEUTRAL
Hindi worth it ang mouse! seller didn't respond,2,NEGATIVE
Ang galing talaga ng shoes! 5 stars,5,POSITIVE
Hindi ako sure sa cleanser. okay for the price,3,NEUTRAL
Sobrang tagal ng delivery ng moisturizer! very disappointed,1,NEGATIVE
"Napakaganda ng brush, 5 stars",5,POSITIVE
Medyo okay ang speaker. moderate satisfaction,3,NEUTRAL
Fake yata ang scrub! seller didn't respond,2,NEGATIVE
"Sobrang laki ng delivery, best purchase",5,POSITIVE
Hindi ako sure sa soap. moderate satisfaction,3,NEUTRAL
Basura ang speaker! very disappointed,2,NEGATIVE
Swabe ng quality ng slippers! very happy,5,POSITIVE
Katamtaman lang ang quality ng package. okay for the price,3,NEUTRAL
Mabilis nasira ang toy! awful experience,1,NEGATIVE
"Napakaganda ng lotion, highly recommended",5,POSITIVE
Hindi masama ang jacket. as expected,3,NEUTRAL
Basura ang lipstick! broke immediately,1,NEGATIVE
Sobrang ganda ng shorts! better than expected,5,POSITIVE
May konting problema ang mirror pero passable,3,NEUTRAL
Hindi ko inexpect na ganito ang package! cheaply made,1,NEGATIVE
Ang ganda ng kulay ng shorts! very happy,5,POSITIVE
Sakto lang ang powder. fair enough,3,NEUTRAL
Hindi umabot sa expectations ang makeup! defective item,1,NEGATIVE
Sobrang worth it ng camera! good value for money,5,POSITIVE
Hindi ko maintindihan ang makeup pero fair enough,3,NEUTRAL
Hindi worth it ang wallet! awful experience,1,NEGATIVE
Ang gaan ng purchase! 5 stars,5,POSITIVE
Hindi ko maintindihan ang foundation pero okay for the price,3,NEUTRAL
Sobrang laki ng problema sa earrings! never again,1,NEGATIVE
Masaya ako sa wallet! very satisfied customer,5,POSITIVE
Sakto lang ang order. does the job,3,NEUTRAL
Basura ang monitor! very disappointed,2,NEGATIVE
Masaya ako sa delivery! 5 stars,5,POSITIVE
Average ang cleanser. meets basic needs,3,NEUTRAL
Hindi ko inexpect na ganito ang watch! seller didn't respond,1,NEGATIVE
Sobrang worth it ng shirt! thank you so much,5,POSITIVE
Hindi ko maintindihan ang headphones pero tolerable,3,NEUTRAL
Hindi ko inexpect na ganito ang powerbank! worst purchase,2,NEGATIVE
Sobrang bilis ng delivery ng moisturizer! will buy again,5,POSITIVE
Average ang purchase. moderate satisfaction,3,NEUTRAL
Hindi worth it ang delivery! seller didn't respond,2,NEGATIVE
Sobrang bilis ng delivery ng bag! amazing service,5,POSITIVE
Sakto lang ang headphones. nothing extraordinary,3,NEUTRAL
Palpak ang trimmer! never again,1,NEGATIVE
Ang gaan ng scissors! will buy again,5,POSITIVE
Normal lang ang blush. standard item,3,NEUTRAL
Palpak ang necklace! slow delivery,1,NEGATIVE
Ang ganda ng kulay ng delivery! no regrets,5,POSITIVE
Hindi ko maintindihan ang product pero acceptable quality,3,NEUTRAL
Sira na pagdating ng order! never again,2,NEGATIVE
Sulit na sulit ang earrings! no regrets,5,POSITIVE
Sapat na ang slippers. could be better,3,NEUTRAL
Sobrang pangit ng charger! very disappointed,2,NEGATIVE
"Ang husay ng makeup, impressive",5,POSITIVE
Normal lang ang shirt. no complaints,3,NEUTRAL
Hindi maganda ang product! seller didn't respond,1,NEGATIVE
Sobrang bilis ng delivery ng mask! very happy,5,POSITIVE
So-so lang ang shoes. it's alright,3,NEUTRAL
Nakakadismaya ang powerbank! missing parts,2,NEGATIVE
Perfect ang toy! will buy again,5,POSITIVE
Hindi ako sure sa powerbank. decent enough,3,NEUTRAL
Nagsisisi ako sa pagbili ng item! defective item,2,NEGATIVE
"Napakaganda ng watch, perfect quality",5,POSITIVE
Pwede na ang scrub. it works,3,NEUTRAL
Hindi worth it ang eyeshadow! cheaply made,2,NEGATIVE
Ang galing talaga ng dress! perfect quality,5,POSITIVE
Sakto lang ang soap. no issues so far,3,NEUTRAL
Hindi maganda ang moisturizer! wrong item sent,1,NEGATIVE
Sulit na sulit ang product! highly recommended,5,POSITIVE
Hindi ako sure sa trimmer. no issues so far,3,NEUTRAL
Hindi worth it ang necklace! very disappointed,2,NEGATIVE
Hindi ako nagsisisi sa pagbili ng order! exactly as described,4,POSITIVE
Sapat na ang shirt. okay for the price,3,NEUTRAL
Palpak ang package! waste of money,1,NEGATIVE
Ang galing talaga ng dress! very satisfied customer,5,POSITIVE
Hindi masama ang comb. as expected,3,NEUTRAL
Sayang pera sa tablet! not as described,1,NEGATIVE
Masaya ako sa scrub! top quality,5,POSITIVE
Ayos lang ang toner. nothing extraordinary,3,NEUTRAL
Hindi worth it ang keyboard! awful experience,2,NEGATIVE
Satisfied ako sa laptop! 5 stars,5,POSITIVE
Okay lang naman ang watch. neither good nor bad,3,NEUTRAL
Nagsisisi ako sa pagbili ng speaker! missing parts,2,NEGATIVE
Ang ganda ng kulay ng toy! very happy,5,POSITIVE
Normal lang ang mask. nothing extraordinary,3,NEUTRAL
Sobrang laki ng problema sa moisturizer! damaged on arrival,2,NEGATIVE
Sobrang ayos ng item! will buy again,4,POSITIVE
Hindi ko maintindihan ang toy pero okay for the price,3,NEUTRAL
Hindi ko inexpect na ganito ang mirror! never again,2,NEGATIVE
Sulit na sulit ang watch! amazing service,5,POSITIVE
Basta basta lang ang product. neither good nor bad,3,NEUTRAL
Napakahina ng product! not recommended,2,NEGATIVE
"Napakaganda ng eyeshadow, seller is great",5,POSITIVE
Average ang phone case. no complaints,3,NEUTRAL
Hindi worth it ang slippers! false advertising,1,NEGATIVE
Swabe ng quality ng charger! fast shipping,5,POSITIVE
Standard lang ang keyboard. moderate satisfaction,3,NEUTRAL
Nakakadismaya ang lipstick! not recommended,1,NEGATIVE
"Ang husay ng scissors, amazing service",5,POSITIVE
Pwede pang pagtyagaan ang powerbank. meets basic needs,3,NEUTRAL
Hindi worth it ang wallet! wrong item sent,1,NEGATIVE
Hindi ako nagsisisi sa pagbili ng headphones! thank you so much,5,POSITIVE
Okay lang naman ang dress. could be better,3,NEUTRAL
Mabilis nasira ang monitor! waste of money,1,NEGATIVE
Wow! Ang ganda ng soap! exactly as described,5,POSITIVE
Sapat na ang cleanser. nothing extraordinary,3,NEUTRAL
Fake yata ang serum! seller didn't respond,2,NEGATIVE
Sobrang bilis ng delivery ng blush! fast shipping,5,POSITIVE
Standard lang ang makeup. fair enough,3,NEUTRAL
Mabilis nasira ang camera! defective item,1,NEGATIVE
Sulit na sulit ang toy! will buy again,4,POSITIVE
Ayos lang ang charger. fair enough,3,NEUTRAL
Hindi worth it ang toy! damaged on arrival,2,NEGATIVE
Ang galing talaga ng product! love it so much,5,POSITIVE
Katamtaman lang ang quality ng lotion. okay for the price,3,NEUTRAL
Hindi worth it ang cap! seller didn't respond,1,NEGATIVE
Sulit na sulit ang pants! 5 stars,5,POSITIVE
Hindi masama ang moisturizer. no complaints,3,NEUTRAL
Nagsisisi ako sa pagbili ng toner! slow delivery,2,NEGATIVE
Hindi ako nagsisisi sa pagbili ng shoes! good value for money,4,POSITIVE
Pwede na ang camera. meets basic needs,3,NEUTRAL
Nakakadismaya ang camera! wrong item sent,1,NEGATIVE
Ang tibay ng item! definitely worth it,5,POSITIVE
Basta basta lang ang laptop. it works,3,NEUTRAL
Hindi ko inexpect na ganito ang tablet! don't buy,2,NEGATIVE
Perfect ang serum! amazing service,5,POSITIVE
Ayos lang ang comb. does the job,3,NEUTRAL
Bulok ang mask! regret buying,2,NEGATIVE
Ang galing talaga ng lotion! impressive,5,POSITIVE
Hindi ko maintindihan ang wallet pero standard item,3,NEUTRAL
Sobrang liit ng purchase! missing parts,2,NEGATIVE
Sulit na sulit ang eyeshadow! top quality,5,POSITIVE
Okay lang naman ang monitor. meets basic needs,3,NEUTRAL
Hindi worth it ang mask! worst purchase,1,NEGATIVE
Sobrang worth it ng toner! exceeded expectations,4,POSITIVE
Okay lang naman ang sandals. moderate satisfaction,3,NEUTRAL
Sobrang laki ng problema sa watch! don't buy,2,NEGATIVE
Sobrang ayos ng shirt! very happy,5,POSITIVE
Pwede pang pagtyagaan ang shampoo. could be better,3,NEUTRAL
Sobrang pangit ng earrings! missing parts,1,NEGATIVE
Ang ganda ng kulay ng speaker! very satisfied customer,5,POSITIVE
Hindi gaanong special ang blush. no issues so far,3,NEUTRAL
Nagsisisi ako sa pagbili ng scrub! not recommended,1,NEGATIVE
Sobrang bilis ng delivery ng purchase! better than expected,5,POSITIVE
Ayos lang ang eyeshadow. as expected,3,NEUTRAL
Basura ang foundation! regret buying,2,NEGATIVE
Sobrang ganda ng perfume! better than expected,4,POSITIVE
Medyo okay ang mask. decent enough,3,NEUTRAL
Nagsisisi ako sa pagbili ng slippers! false advertising,1,NEGATIVE
Sulit na sulit ang order! best purchase,4,POSITIVE
Hindi gaanong special ang trimmer. it's fine,3,NEUTRAL
Mali ang size ng product! cheaply made,1,NEGATIVE
Grabe ang ganda ng product! fast shipping,4,POSITIVE
Pwede pang pagtyagaan ang brush. as expected,3,NEUTRAL
Sobrang pangit ng product! not recommended,1,NEGATIVE
Ang gaan ng soap! exactly as described,4,POSITIVE
Hindi ko maintindihan ang serum pero it works,3,NEUTRAL
Basura ang makeup! missing parts,2,NEGATIVE
Satisfied ako sa pants! amazing service,5,POSITIVE
Pwede pang pagtyagaan ang cleanser. fair enough,3,NEUTRAL
Hindi maganda ang camera! regret buying,2,NEGATIVE
Swabe ng quality ng pants! will buy again,5,POSITIVE
Pwede pang pagtyagaan ang product. nothing extraordinary,3,NEUTRAL
Hindi worth it ang tablet! total disaster,2,NEGATIVE
Sobrang ganda ng shirt! good value for money,5,POSITIVE
May konting problema ang trimmer pero tolerable,3,NEUTRAL
Fake yata ang lipstick! seller didn't respond,1,NEGATIVE
Perfect ang shorts! fast shipping,5,POSITIVE
Sakto lang ang keyboard. tolerable,3,NEUTRAL
Sobrang pangit ng trimmer! missing parts,1,NEGATIVE
Swabe ng quality ng powder! amazing service,4,POSITIVE
Average ang pants. does the job,3,NEUTRAL
Sobrang liit ng wallet! seller didn't respond,1,NEGATIVE
Satisfied ako sa tablet! impressive,5,POSITIVE
Pwede pang pagtyagaan ang mirror. acceptable quality,3,NEUTRAL
Bulok ang sandals! broke immediately,2,NEGATIVE
Swabe ng quality ng powerbank! very happy,5,POSITIVE
Medyo okay ang bracelet. tolerable,3,NEUTRAL
Napakahina ng phone case! seller didn't respond,2,NEGATIVE
Hindi ako nagsisisi sa pagbili ng powder! exceeded expectations,5,POSITIVE
Hindi gaanong special ang soap. okay for the price,3,NEUTRAL
Palpak ang cap! seller didn't respond,1,NEGATIVE
Ang galing talaga ng item! good value for money,5,POSITIVE
Medyo okay ang mask. meets basic needs,3,NEUTRAL
Basura ang dress! total disaster,2,NEGATIVE
Satisfied ako sa mouse! fast shipping,4,POSITIVE
Sapat na ang earrings. does the job,3,NEUTRAL
Nagsisisi ako sa pagbili ng laptop! not recommended,1,NEGATIVE
"Napakaganda ng necklace, highly recommended",5,POSITIVE
Okay lang naman ang comb. meets basic needs,3,NEUTRAL
Sobrang laki ng problema sa mask! not as described,1,NEGATIVE
"Ang husay ng shampoo, thank you so much",5,POSITIVE
Sakto lang ang shampoo. passable,3,NEUTRAL
Hindi kumpleto ang jacket! not as described,1,NEGATIVE
Sobrang ayos ng charger! top quality,5,POSITIVE
Medyo okay ang package. acceptable quality,3,NEUTRAL
Fake yata ang tablet! poor quality,2,NEGATIVE
Sobrang bilis ng delivery ng wallet! will buy again,4,POSITIVE
Hindi masama ang mirror. it's alright,3,NEUTRAL
Palpak ang moisturizer! awful experience,2,NEGATIVE
Masaya ako sa bracelet! seller is great,5,POSITIVE
Normal lang ang shampoo. decent enough,3,NEUTRAL
Nagsisisi ako sa pagbili ng package! false advertising,2,NEGATIVE
"Ang husay ng delivery, very happy",4,POSITIVE
Hindi ako sure sa pants. meets basic needs,3,NEUTRAL
Nagsisisi ako sa pagbili ng lipstick! cheaply made,2,NEGATIVE
"Ang husay ng mouse, good value for money",5,POSITIVE
Pwede pang pagtyagaan ang pants. nothing extraordinary,3,NEUTRAL
Sobrang laki ng problema sa foundation! wrong item sent,2,NEGATIVE
Sobrang worth it ng powder! thank you so much,5,POSITIVE
Basta basta lang ang monitor. no issues so far,3,NEUTRAL
Sira na pagdating ng bag! false advertising,2,NEGATIVE
"Sobrang laki ng toy, amazing service",4,POSITIVE
Katamtaman lang ang quality ng camera. meets basic needs,3,NEUTRAL
Nagsisisi ako sa pagbili ng product! worst purchase,1,NEGATIVE
Hindi ako nagsisisi sa pagbili ng keyboard! very happy,5,POSITIVE
Average ang jacket. could be better,3,NEUTRAL
Sobrang pangit ng camera! defective item,1,NEGATIVE
Satisfied ako sa lotion! highly recommended,4,POSITIVE
Normal lang ang laptop. okay for the price,3,NEUTRAL
Sayang pera sa sandals! worst purchase,1,NEGATIVE
"Ang husay ng powerbank, perfect quality",5,POSITIVE
Katamtaman lang ang quality ng shoes. no complaints,3,NEUTRAL
Hindi worth it ang watch! defective item,1,NEGATIVE
Sobrang ayos ng wallet! perfect quality,4,POSITIVE
Okay lang naman ang toy. does the job,3,NEUTRAL
Hindi ko inexpect na ganito ang slippers! false advertising,2,NEGATIVE
Wow! Ang ganda ng shoes! 5 stars,4,POSITIVE
Medyo okay ang toner. acceptable quality,3,NEUTRAL
Fake yata ang cap! wrong item sent,1,NEGATIVE
Ang tibay ng bag! will buy again,5,POSITIVE
Hindi masama ang wallet. it's alright,3,NEUTRAL
Hindi ko inexpect na ganito ang shorts! very disappointed,1,NEGATIVE
Ang galing talaga ng shampoo! no regrets,5,POSITIVE
Medyo okay ang speaker. no issues so far,3,NEUTRAL
Basura ang delivery! never again,1,NEGATIVE
Ang tibay ng camera! good value for money,5,POSITIVE
Hindi gaanong special ang soap. standard item,3,NEUTRAL
Nakakadismaya ang pants! very disappointed,2,NEGATIVE
Grabe ang ganda ng makeup! will buy again,5,POSITIVE
Hindi gaanong special ang makeup. as expected,3,NEUTRAL
Sobrang laki ng problema sa foundation! waste of money,1,NEGATIVE
Swabe ng quality ng scissors! fast shipping,5,POSITIVE
Average ang necklace. no complaints,3,NEUTRAL
Sira na pagdating ng wallet! slow delivery,2,NEGATIVE
Ang galing talaga ng belt! good value for money,5,POSITIVE
